IssueType,ParentId,TaskId,TaskName,TaskContent,Status,DateCreatedText,DueDateText,StartDateText,Assignees,Priority,ListName,ProjectName,SpaceName,TimeEstimated,tags1,tags2,tags3,tags4,tags5,attachment1,attachment2,attachment3,comment1
story,,behcz,Add Flutter on-boarding guide to docs,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ Use case(s)\\ As a developer with a Flutter project I want to add and configure Flutter projects easily so that I can have faster and more stable builds with the necessary tooling in place.\\ Description\\ We're adding official Flutter support to Bitrise and there needs to be proper documentation around it to help users onboard. This should be along the same lines of the rest of the platform on-boarding guides.\\ ",Closed,19/Nov/18 11:31 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,epic:_flutter_support,,,,,,,"25/Jan/19 2:38 PM;anna.banyik@bitrise.io;@Zoltán Bába One extra step has been added to the guide (""If you have an iOS project in your Flutter project, you will have to select an .ipa export method."") and the article is approved by Tomi. I released it to Devcenter.
"
story,,r5trv,How to Disable 2FA on bitrise.io,"Use case(s)\\ ""I'm a user and I've just lost/can't reach my phone so I can't verify myself with the security code sent to it.\\ It would be good if I could verify my identity with my password. "" We should add a quick guide on it as we already have an enable 2fa on bitrise.io but disabling is missing.https://devcenter.bitrise.io/getting-started/account-security/#enable-two-factor-authentication\\ \\ How it should work for the user\\ They should be able to disable based on this guide.\\ Additional resources/research (optional)\\ ",Closed,08/Apr/19 9:34 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,frontend,,,,,,,"09/Apr/19 11:25 AM;viktor.benei@bitrise.io;Please discuss this with @Peter Szabo , he knows the details of when and how it's possible to disable 2FA on accounts. 
","08/Apr/19 9:37 AM;anna.banyik@bitrise.io;Moved to estimation as it's in Website Iteration already.
"
story,,huyfx,Updating Code Signing screenshots,"Use case(s)\\ Current screenhots in Devcenter are outdated due to new UI design\\ How it should work for the user\\ Update the screenshots and check the text if there is any outdated content (like old buttons, old color usage, etc)\\ Additional resources/research (optional)\\ ",Closed,11/Feb/19 10:09 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,devcenter,enhancement,,,,,,
sub-task,ezg43,,Identify the next chapter to be updated,null,Closed,11/Jan/19 3:49 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,buamv,,Notify Bence,null,Closed,28/Nov/18 11:02 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,y8cd0,Adding a note about branch_dest_repo_owner param to API build trigger doc,"Use case(s)\\ The Triggering and aborting builds article doesn't talk about the branch_dest_repo_owner and the branch_repo_owner parameters for pull request builds. \\ How it should work for the user\\ It needs a note that clarifies their role in pr builds, especially that in their absence a PR might be recognised as a fork by default. \\ Additional resources/research (optional)\\ ",Closed,23/May/19 3:41 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
story,,8gtc7,Update step development guideline with the new is_sensitive input option.,"Creator checklist\\ Have you set a priority?\\ Have you set the correct Location?\\ What should we do?\\ Update step development guideline with the new is_sensitive input option.\\ Why should we do it?\\ To let our community know that now we are marking sensitive inputs for security purposes.\\ How can you help?\\ I looked up the location of the guideline for you: https://github.com/bitrise-io/bitrise/blob/master/_docs/step-development-guideline.md\\ \\ \\ \\ ",Closed,28/Sep/18 2:58 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
story,,bmjxz,Document the Decrypt file Step on DevCenter,"https://blog.bitrise.io/new-step-available-decrypt-file\\ \\ Possible places: Builds section or Getting Started/Code Security. Very useful for Firebase tests, too.\\ ",Closed,23/Nov/18 4:22 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,,,,,,,
bug,,7175h,"Bug fix in ""Using the Trigger Map to trigger builds""","Based on this Intercom feedback:\\ \\ https://app.intercom.io/a/apps/e2rdidtm/inbox/inbox/conversation/18128064117\\ ",Closed,23/Aug/18 9:26 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,issue,,,,,,,
task,,uxjxj,Coordinating Girl's day,"Prepping for the day through weekly meetings. On Girls Day: Welcoming the girls, welcome speech about the product and the organization, taking part in the ice breakers, introducing Bitrise to a future hobby user, evaluating the game, wrapping up the event\\ ",Closed,30/Apr/19 11:30 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,21600,,,,,,,,
story,,5cumr,Grammar check of step descriptions on Integrations - Phase 1,null,Closed,25/Jul/18 3:18 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,57600,enhancement,,,,,,,
story,,bvtrr,Update the Generate SSH key post,"A potential solution when facing issues with SSH keygen on Mojave: \\ \\ ssh-keygen -t rsa -b 4096 -P '' -f ./bitrise-ssh -m PEM\\ ",Closed,28/Nov/18 4:29 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,quick_fix,,,,,,
sub-task,xj46z,,Review,null,Open,20/May/19 11:59 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,e4zz4,Understanding API documentation using Swagger,"Understanding how API documentation works using our API and the swagger editor to be able to update and maintain API.\\ ",Closed,02/Jan/19 3:42 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,18000,,,,,,,,
task,,p911j,Menu system: experimenting with solutions,"What should we do?\\ Try and improve the menu handling of our current DevCenter implementation: we should be able to handle all menus and sub-menus as one nested menu system. Alternative solutions should be experimented with to find a solution that works for us. \\ Why should we do it?\\ To make future structural changes and other maintenance easier, more convenient and most importantly, less error-prone. \\ More details\\ ",Closed,21/Mar/19 4:59 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,28800,devcenter,maintenance,,,,,,
story,,3fch7,Android unit testing guide,null,Closed,29/May/18 4:13 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,,"24/Jul/18 4:01 PM;anna.banyik@bitrise.io;On review
","16/Jul/18 4:12 PM;anna.banyik@bitrise.io;Drafting done,  needs review if I'm on the right track or any missing info?
","12/Jul/18 4:37 PM;anna.banyik@bitrise.io;Android Unit Test, Gradle Runner and Android Lint steps can all be used. - ongoing docmentation
"
story,,473x4,Account security,null,Closed,22/Jun/18 5:13 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,enhancement,,,,,,,
story,,agzdb,How to create screen recording when doing Android ui test,"\\ ",Closed,07/Nov/18 2:31 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,helps_support,platform:_android,,,,,,"08/Nov/18 10:02 AM;anna.banyik@bitrise.io;@Tamás Bazsonyi please add details as per our conversation. Intercom dialogue and your requirements for the content are welcome! :) Thank you!!
"
story,,zpe9u,Tagging and summarising articles - Phase 2,"Use case(s)\\ We want to display articles related to other articles. \\ How it should work for the user\\ They should find relevant links at the end of articles/guides. \\ Additional resources/research (optional)\\ https://app.nuclino.com/Bitrise/Tech-writing/Tags-in-articles-7a6e8c3d-e3cf-4e90-9c67-a53093ce039b\\ ",Closed,05/Jun/19 8:28 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,devcenter,enhancement,,,,,,
sub-task,r9fa7,,Review by peer TW,null,Closed,08/Apr/19 12:17 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,900,,,,,,,,
task,,myetr,Researching codesigning API,"What should we do?\\ Researching the codesigning API\\ Why should we do it?\\ To come up with an article outline for   \\ More details\\ Resources:\\ \\ Old Devcenter API\\ https://medium.com/@bitrise/upload-and-handle-your-code-signing-files-through-bitrise-api-23c8cc98ccb4\\ Swagger\\ Code signing docs on Devcenter\\ ",Closed,11/Mar/19 9:58 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,api,maintenance,,,,,,
sub-task,t5pyd,,Sign off,null,Closed,15/Apr/19 2:51 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,mpgjw,Extend SAML Guide with SAML SSO Enforcement,"Use case(s)\\ Current guide does not contain how to enforce SAML SSO in an organization since the toggle on the UI is not visible.\\ How it should work for the user\\ Add the enforcement-related content into the guide.\\ Additional resources/research (optional)\\ ",Closed,07/Mar/19 4:59 PM,"3/12/2019, 4:00:00 AM GMT+1",,,1,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,epic:_saml_sso,,,,,,
sub-task,zv0nj,,Review,null,Open,05/Jun/19 4:17 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,q4907,,Review by Zoli,null,Closed,29/Mar/19 1:33 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,900,,,,,,,,
bug,,bycza,Clearing up formatting issues in DevCenter Round 2,"Round 1: Forestry introduced a few formatting issues: rendering code within bold or italic does not work. Completed by Zoli!\\ Round 2: Some issues found in Devcenter: \\ rendering code within bold or italic does not work and \\ some admonitions not visible\\ random * \\ \\ \\ ",Closed,30/Nov/18 10:43 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,7200,issue,,,,,,,
sub-task,3tpy7,,adding extra content to About caching,"31 July 2018\\ \\ https://github.com/bitrise-io/devcenter/pull/265\\ ",Closed,27/Jul/18 1:21 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,81e4x,Consistent change-log format,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ I've proposed a priority\\ Use case(s)\\ Each team should publish a clear and readable change-log on a weekly basis\\ Description\\ Right now each team submits their change-log to the Slack channel in an ad-hoc format. To make it easier to read them we should have a consistent style and format for these across teams. \\ Work across the teams and with Adam to agree a common change-log format.\\ \\ Additional resources / research (optional)\\ My initial suggestion would be that each team submits bulleted list in two sections, Features & Fixes, but this should be agreed collaboratively. \\ ",Closed,18/Sep/18 2:49 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,enhancement,,,,,,,,"04/Oct/18 4:15 PM;anna.banyik@bitrise.io;Nuclino article created https://app.nuclino.com/Bitrise/Bitrise-Onboarding/Changelog-template-6e66cb16-f68c-434f-bbb6-e70e878fe9cd and shared with the teams.
","28/Sep/18 2:59 PM;anna.banyik@bitrise.io;@Adam Cooper Thank you, Adam, I can see it now :) !
","24/Sep/18 9:05 AM;adam.cooper@bitrise.io;@Anna Banyik This is the change-log card I mentioned in our weekly meeting
"
task,,a156j,Researching Write guide for SAML-based SSO setup,"Need to research the topic\\ ",Closed,29/Oct/18 1:10 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,18000,research,,,,,,,
sub-task,weeky,,Sign off,null,Open,10/May/19 3:58 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,r9dkg,,Review by peer TW,null,Closed,08/Apr/19 11:53 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,600,,,,,,,,
sub-task,nx90e,,Review by Norbi and Kata,null,Closed,04/Apr/19 3:17 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,1800,,,,,,,,
story,,ynjux,Update testing guides with Test Reports info,"Use case(s)\\ User reads one of our testing guides and wants to find out where to access the test results. \\ How it should work for the user\\ The guide should explicitly tell them to go look for the results on the testing add-on page, with a hyperlink added as well. Testing reports should be a related article for EVERY testing guide. \\ Additional resources/research (optional)\\ ",Closed,28/May/19 8:30 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,,,
task,,ac646,Researching Gradle task,"To enhance this article:   \\ https://www.tutorialspoint.com/gradle/gradle_tasks.htm\\ ",Closed,05/Nov/18 1:15 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,,,,,,,,
task,,vkdxg,Research: Register a new app from terminal/CLI,"There's a bunch of information on this new feature in its roadmap card, in its nuclino page and dev is ongoing. Time to look into this feature more closely.\\ \\ To read more about the planned feature: https://app.nuclino.com/Bitrise/Tooling/Create-Bitrise-project-CLI-tool-b0a29cbc-f1e2-4c3a-8057-07ce6b6e6ee7\\ Related UI images: https://app.zeplin.io/project/5c1bb6ca420c9e112adba9d8/dashboard\\ Roadmap Card:  Register new app from Terminal/CLI\\ #9fzeh\\ ﻿ \\ ",Closed,06/May/19 2:35 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,9000,maintenance,,,,,,,
task,,4kfvq,DevCenter: extend available env vars,"https://devcenter.bitrise.io/faq/available-environment-variables/#exposed-by-bitriseio\\ \\ Pls add\\ BITRISEIO_GIT_REPOSITORY_OWNER\\ BITRISEIO_GIT_REPOSITORY_SLUG \\ \\ git repository owner (e.g. johndoe or bitrise-team) and git repository slug (e.g. bitrise-blog)\\ \\ ",Closed,03/Jul/18 5:29 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,,"03/Jul/18 5:30 PM;gabor.szakacs@bitrise.io;I'll need to link the article very soon to a 3rd party integration provider, that's why the urgent flag, thx.
"
story,,pcd89,Write a guide how to use fastlane+apple dev portal account connected on bitrise.io,"Use case(s)\\ User want to use fastlane / iTunes Connect Deliver step, but their Apple developer account has two-factor authentication enabled./ \\ How it should work for the user\\ Use the Bitrise.io built in Apple Dev Portal auth feature to connect your Apple Dev Portal account\\ Then use fastlane without any authentication issue, in a way that it uses the apple dev portal account you connected on bitrise.io\\ We could implement the related conversion logic in the fastlane step, and say that if you want to use fastlane you have to use that step and connect your Apple Dev Account on bitrise.io\\ \\ The exact same thing applies for our ""Deploy to iTunes Connect"" step (https://www.bitrise.io/integrations/steps/deploy-to-itunesconnect-deliver) which uses fastlane deliver in the background. As it uses fastlane in the background the exact same logic can be applied as in the fastlane step, does not require a separate implementation.\\ Additional resources/research (optional)\\ https://github.com/bitrise-io/steps-deploy-to-itunesconnect-deliver/releases/tag/2.15.0\\ https://github.com/bitrise-io/steps-fastlane/releases/tag/2.4.0\\ ",Closed,22/Mar/19 3:53 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,platform:_ios,,,,,,
